link	id	title	author	nsfw	genre	size	tags	images	text	rating	timestamp	price	manifest_info
https://yarwad.itch.io/questdrawar	658366	QuestDraw AR	Yarwad	-	-	123 MB	ar, Drawing, ios, oculus, quest, reality, virtual, Virtual Reality (VR)	https://img.itch.zone/aW1nLzQyNzUwMTIucG5n/315x250%23c/omiM4v.png,https://img.itch.zone/aW1hZ2UvNjU4MzY2LzM1NDA2MzQucG5n/347x500/fq0R6C.png	Draw in VR.  Record or stream in mixed reality	-	1600702260	-	gear,head
https://pavelmarceluch.itch.io/vrtuos	689522	VRtuos Pro	Pavel Marceluch	-	Rhythm	73 MB	Music, Oculus Quest, piano	https://img.itch.zone/aW1nLzM3OTk3ODMucG5n/315x250%23c/xzgsB6.png,https://img.itch.zone/aW1hZ2UvNjg5NTIyLzM3OTk2ODUucG5n/347x500/grlfFX.png,https://img.itch.zone/aW1hZ2UvNjg5NTIyLzM3OTk2ODcucG5n/347x500/AuZVrL.png,https://img.itch.zone/aW1hZ2UvNjg5NTIyLzM3OTk2ODYucG5n/347x500/nYk2yu.png,https://img.itch.zone/aW1hZ2UvNjg5NTIyLzM3OTk2ODgucG5n/347x500/WoEZnC.png,https://img.itch.zone/aW1nLzM4MzY2OTkucG5n/original/y2JiZD.png,https://img.itch.zone/aW1nLzM4MzY3NzEucG5n/original/yHC2wQ.png	VR piano learning app	-	1602396060	-	gear,head,hands
https://odosa.itch.io/fast-formula	674503	Fast Formula	odosa	-	Racing	357 MB	Arcade, car, cars, Driving, f1, Oculus Quest, race	https://img.itch.zone/aW1nLzM5MzE2MzMucG5n/315x250%23c/b3vTRJ.png,https://img.itch.zone/aW1hZ2UvNjc0NTAzLzM4MjE4MzkuanBn/347x500/TWB2A2.jpg,https://img.itch.zone/aW1hZ2UvNjc0NTAzLzM4MjE4NDAuanBn/347x500/LbuBFV.jpg,https://img.itch.zone/aW1hZ2UvNjc0NTAzLzM4MjE4NDIuanBn/347x500/oSlQ2w.jpg,https://img.itch.zone/aW1hZ2UvNjc0NTAzLzM4MjE4NDQucG5n/347x500/%2F7i3zZ.png	VR formula racing game	-	1603863540	$2.99	-
https://clarkmooredev.itch.io/virtual-roulette-2	760802	Virtual Roulette 2	clarkmooredev	-	Simulation	280 MB	bet, blackjack, casino, oculus, quest, roulette, sim, vegas, Virtual Reality (VR)	https://img.itch.zone/aW1nLzQyNTQzMzQucG5n/315x250%23c/5wcdl%2B.png,https://img.itch.zone/aW1hZ2UvNzYwODAyLzQyNTQzMjcuanBn/347x500/pEoQv%2F.jpg,https://img.itch.zone/aW1hZ2UvNzYwODAyLzQyNTQzMjUuanBn/347x500/gfNdcw.jpg,https://img.itch.zone/aW1hZ2UvNzYwODAyLzQyNTQzMzAuanBn/347x500/548V8B.jpg,https://img.itch.zone/aW1hZ2UvNzYwODAyLzQyNTQzMjYuanBn/347x500/33adYW.jpg,https://img.itch.zone/aW1hZ2UvNzYwODAyLzQyNTQzMjQuanBn/347x500/zteuzH.jpg,https://img.itch.zone/aW1hZ2UvNzYwODAyLzQyNTQzMjguanBn/347x500/qixlPs.jpg,https://img.itch.zone/aW1hZ2UvNzYwODAyLzQyNTQzMzEuanBn/347x500/hw3t25.jpg	Play Roulette, Anytime, Anywhere.	-	1600370400	-	gear,head,hands
https://clarkmooredev.itch.io/blackjack-no-limits	691324	BlackJack No Limits	clarkmooredev	-	Card Game	85 MB	3D, blackjack, Blender, card, cards, Unity	https://img.itch.zone/aW1nLzM4MTE3ODYucG5n/315x250%23c/mkA7rG.png,https://img.itch.zone/aW1hZ2UvNjkxMzI0LzQxNDc5NTMuanBn/347x500/pYlRYd.jpg,https://img.itch.zone/aW1hZ2UvNjkxMzI0LzQxNDc5NTIuanBn/347x500/ASMpxw.jpg,https://img.itch.zone/aW1hZ2UvNjkxMzI0LzQxNDc5NTEuanBn/347x500/Uh1KBQ.jpg,https://img.itch.zone/aW1hZ2UvNjkxMzI0LzQxNDc5NDkuanBn/347x500/rjYoQa.jpg,https://img.itch.zone/aW1hZ2UvNjkxMzI0LzM4MTE3MDUuanBn/347x500/STWwwZ.jpg,https://img.itch.zone/aW1hZ2UvNjkxMzI0LzM4MTE3MDQuanBn/347x500/%2B23Qc2.jpg,https://img.itch.zone/aW1hZ2UvNjkxMzI0LzQxNDc5NTAuanBn/347x500/%2BmUYeD.jpg	BlackJack No Limits is a Virtual reality blackjack simulator	-	1603649220	$2.99	-
https://gigoiastudios.itch.io/pom	690992	SURREALISTa - Persistence of Memory	Gigoia Studios	-	Platformer	256 MB	artgame, FPS, Immersive, oculusquest, Singleplayer, Surreal, Virtual Reality (VR)	https://img.itch.zone/aW1nLzM4MDk3NjQuanBn/315x250%23c/WDLGd0.jpg,https://img.itch.zone/aW1hZ2UvNjkwOTkyLzQyOTkwMzEuanBn/347x500/hyj%2FLq.jpg,https://img.itch.zone/aW1hZ2UvNjkwOTkyLzQyOTkwMzAuanBn/347x500/8Spvv0.jpg,https://img.itch.zone/aW1hZ2UvNjkwOTkyLzQyOTkwMzIuanBn/347x500/UqbVPS.jpg,https://img.itch.zone/aW1hZ2UvNjkwOTkyLzQyOTkwMjkuanBn/347x500/oY5NBX.jpg,https://img.itch.zone/aW1hZ2UvNjkwOTkyLzQyOTkwMzYuanBn/347x500/HJBp5k.jpg,https://img.itch.zone/aW1hZ2UvNjkwOTkyLzQyOTkwMzUuanBn/347x500/IxDl6c.jpg,https://img.itch.zone/aW1hZ2UvNjkwOTkyLzQyOTkwMzMuanBn/347x500/1y0njH.jpg,https://img.itch.zone/aW1hZ2UvNjkwOTkyLzQyOTkwMzQuanBn/347x500/UV1L3r.jpg	VR Immersive Painting in a Surrealist World inspired by Dali	-	1603888140	$3	-
https://tekkamansoul.itch.io/lil-neemit	759004	Lil Neemit!	Ben Ferguson	-	Platformer	5 MB	oculus-go, Retro, Virtual Reality (VR)	https://img.itch.zone/aW1nLzQyNDM3MDUucG5n/315x250%23c/k0w200.png,https://img.itch.zone/aW1hZ2UvNzU5MDA0LzQyNDM3MDcucG5n/347x500/g4znqh.png,https://img.itch.zone/aW1nLzQyNDM2NzAucG5n/original/M6r%2BQ%2F.png	Short one level platformer for Metafest VR Jam #1 (Oculus Go/Quest/Win10)	-	1600440540	-	gear,head,hands
https://vr-rpg-inc.itch.io/the-knight-of-queen	689616	VR RPG "THE KNIGHT OF QUEEN"	VR RPG INC	-	Role Playing	185 MB	3D, JRPG, Oculus Quest, Retro, Singleplayer, Turn-based, Unity, Virtual Reality (VR)	https://img.itch.zone/aW1nLzM3OTk5OTQucG5n/315x250%23c/hN1RR3.png,https://img.itch.zone/aW1hZ2UvNjg5NjE2LzM4MDAwMDAucG5n/347x500/nTmTrj.png,https://img.itch.zone/aW1hZ2UvNjg5NjE2LzM4MDAwMDEucG5n/347x500/fgQUS%2F.png,https://img.itch.zone/aW1hZ2UvNjg5NjE2LzM4MDAwMDIucG5n/347x500/eEdUpp.png,https://img.itch.zone/aW1hZ2UvNjg5NjE2LzM4MDAwMDMucG5n/347x500/owUGg6.png,https://img.itch.zone/aW1hZ2UvNjg5NjE2LzM4MDAwMDQucG5n/347x500/OK%2FbCw.png,https://img.itch.zone/aW1hZ2UvNjg5NjE2LzM4MDAwMDYucG5n/347x500/6nwS47.png,https://img.itch.zone/aW1hZ2UvNjg5NjE2LzM4MDAwMDgucG5n/347x500/uTWKoG.png,https://img.itch.zone/aW1nLzM4MDAwNTUucG5n/original/xPkg8f.png	The game is a retro-style turn-based RPG exclusively for VR. You can explore fields and fight monsters in VR !!	-	1594192260	$4.99	-
https://witchwarlock.itch.io/grotto	758967	GROTTO	Witch Warlock	-	Adventure	104 MB	Atmospheric, Dark, meditative, Relaxing, Virtual Reality (VR), Walking simulator	https://img.itch.zone/aW1nLzQyNDM0OTQucG5n/315x250%23c/czfRMp.png,https://img.itch.zone/aW1hZ2UvNzU4OTY3LzQyNDM0ODUucG5n/347x500/BMBPin.png,https://img.itch.zone/aW1hZ2UvNzU4OTY3LzQyNDM0ODYucG5n/347x500/kcSOI%2B.png	Feel around in the dark to make your way out of the pitch black depths	-	1600478220	-	gear,head,hands
https://fenrircorp.itch.io/white-hole	670111	White Hole	Fenrircorp	-	Simulation	108 MB	Roguelike, Sci-fi, Singleplayer, Unity, Virtual Reality (VR)	https://img.itch.zone/aW1nLzM2NDUzNTYucG5n/315x250%23c/jcnXjl.png,https://img.itch.zone/aW1hZ2UvNjcwMTExLzM2ODE0NjkucG5n/347x500/QsXt8W.png,https://img.itch.zone/aW1hZ2UvNjcwMTExLzM2ODE0NzEucG5n/347x500/AHyF%2Fp.png,https://img.itch.zone/aW1hZ2UvNjcwMTExLzM2ODE0NzIucG5n/347x500/VdF3wv.png,https://img.itch.zone/aW1hZ2UvNjcwMTExLzM2ODE0NzQucG5n/347x500/JcK6oz.png,https://img.itch.zone/aW1hZ2UvNjcwMTExLzM2ODE0NzUucG5n/347x500/j%2B1EyL.png	Space roguelike virtual reality game	-	1593664200	-	gear,head,hands
https://angelhidalgo.itch.io/misterios-ocultos-vr	757581	Misterios Ocultos VR	angelhidalgo	-	Survival	629 MB	Horror, Psychological Horror, Survival Horror, Virtual Reality (VR)	https://img.itch.zone/aW1nLzQyMzQ2MTkuanBn/315x250%23c/leDP1c.jpg,https://img.itch.zone/aW1nLzQyMzQ2MTkuanBn/347x500/Mc%2BBEJ.jpg	Survival Horror	-	1605048060	-	gear,head
https://vrobot.itch.io/virus-rush	670032	VIRUS RUSH	VRobot	-	Puzzle	156 MB	3D, Virtual Reality (VR)	https://img.itch.zone/aW1nLzM2NDQ0NDAuanBlZw==/315x250%23c/rShuT9.jpeg,https://img.itch.zone/aW1hZ2UvNjcwMDMyLzM3Njg0NzUuanBn/347x500/VXqOp4.jpg,https://img.itch.zone/aW1hZ2UvNjcwMDMyLzM3Njg0NzYuanBn/347x500/opW%2FgV.jpg,https://img.itch.zone/aW1hZ2UvNjcwMDMyLzM3Njg0NzcuanBn/347x500/CM4mBE.jpg,https://img.itch.zone/aW1hZ2UvNjcwMDMyLzM3Njg0NzguanBn/347x500/F00pjZ.jpg,https://img.itch.zone/aW1hZ2UvNjcwMDMyLzM3Njg0NzkuanBn/347x500/g2b9my.jpg,https://img.itch.zone/aW1hZ2UvNjcwMDMyLzM3Njg0ODAuanBn/347x500/ItN8No.jpg	Create a universal cure for all coronaviruses in a modern nano-laboratory!	-	1594124220	$4.99	-
https://things3d.itch.io/pew-pew-stuff-dies-vr	659855	Pew Pew, Stuff Dies VR	Things3D VR Games Publisher	-	Shooter	70 MB	Aliens, Arcade, Cute, dual-guns, First-Person, Monsters, Sci-fi, Shoot 'Em Up, Space	https://img.itch.zone/aW1nLzM2OTYzMzkuZ2lm/315x250%23cm/jHRQoJ.gif,https://img.itch.zone/aW1hZ2UvNjU5ODU1LzM2OTY0MjgucG5n/347x500/lrP1ug.png,https://img.itch.zone/aW1hZ2UvNjU5ODU1LzM2OTYyODYucG5n/347x500/vVLro0.png,https://img.itch.zone/aW1hZ2UvNjU5ODU1LzM2OTYyODgucG5n/347x500/bYmhrZ.png,https://img.itch.zone/aW1hZ2UvNjU5ODU1LzM2OTYyODkucG5n/347x500/UKnjpz.png,https://img.itch.zone/aW1hZ2UvNjU5ODU1LzM2OTYyOTAucG5n/347x500/gjMyib.png,https://img.itch.zone/aW1hZ2UvNjU5ODU1LzQwODM5ODAucG5n/347x500/WKgPWk.png	Defend earth from crazy invaders in this funny, apocalyptic shooter.	-	1597836900	-	gear,head
https://romamoramento.itch.io/dragon-dance-vr	679603	Dragon Dance VR	Romamoramento	-	Action	156 MB	Arcade, Fast-Paced, Virtual Reality (VR)	https://img.itch.zone/aW1nLzM3MzI5MDcuanBn/315x250%23c/zQp72f.jpg,https://img.itch.zone/aW1hZ2UvNjc5NjAzLzM3MzI4NjMuanBn/347x500/RMe2bw.jpg,https://img.itch.zone/aW1hZ2UvNjc5NjAzLzM3MzI4NjQuanBn/347x500/QDUvYl.jpg,https://img.itch.zone/aW1hZ2UvNjc5NjAzLzM3MzI4NjUuanBn/347x500/8OZtjg.jpg,https://img.itch.zone/aW1hZ2UvNjc5NjAzLzM3MzI4NjYuanBn/347x500/fYSKek.jpg,https://img.itch.zone/aW1hZ2UvNjc5NjAzLzM3MzI4NjcuanBn/347x500/7TptoG.jpg,https://img.itch.zone/aW1hZ2UvNjc5NjAzLzM3MzI4NjguanBn/347x500/Glx2xt.jpg	Fast-paced retro style VR scroller with different challenges	-	1592969160	-	gear,head
https://mattefong.itch.io/beneath-the-blossom	754826	Beneath the Blossom	mattefong	-	-	121 MB	Virtual Reality (VR)	https://img.itch.zone/aW1nLzQyNDQ3NzMucG5n/315x250%23c/RIfpLE.png,https://img.itch.zone/aW1hZ2UvNzU0ODI2LzQyNTcyNjgucG5n/347x500/abC7mh.png,https://img.itch.zone/aW1hZ2UvNzU0ODI2LzQyNTcyNjkucG5n/347x500/GL3BOs.png,https://img.itch.zone/aW1hZ2UvNzU0ODI2LzQyNTcyNjcucG5n/347x500/DN3nYA.png	-	-	1605487620	-	gear,head
https://demonixis.itch.io/dvr-simulator	599319	DVR Simulator	demonixis	-	Simulation	402 MB	drone, fpv, freestyle, Oculus Quest, quadcopter, race, Virtual Reality (VR)	https://img.itch.zone/aW1nLzQ2NzQ5MDMucG5n/315x250%23c/JbrRkU.png,https://img.itch.zone/aW1hZ2UvNTk5MzE5LzMxNzQ2MDIucG5n/347x500/NhDCto.png,https://img.itch.zone/aW1hZ2UvNTk5MzE5LzMzNjQzNTguanBn/347x500/Y9WZuh.jpg,https://img.itch.zone/aW1hZ2UvNTk5MzE5LzMzNjQzNTYuanBn/347x500/mbs39b.jpg,https://img.itch.zone/aW1hZ2UvNTk5MzE5LzMzNjQzNTkuanBn/347x500/dhR7E2.jpg,https://img.itch.zone/aW1hZ2UvNTk5MzE5LzMzNjQzNTcuanBn/347x500/Tkvni4.jpg,https://img.itch.zone/aW1hZ2UvNTk5MzE5LzMzNjQzNjAuanBn/347x500/MNDKvY.jpg,https://img.itch.zone/aW1hZ2UvNTk5MzE5LzMzNjQzNjEuanBn/347x500/bIRCyt.jpg	FPV Freestyle / Racing Simulator with Learning module and integrated VR support	-	1606395060	$9.99	-
https://haruyuumei.itch.io/vrbowling-test	675954	VrBowling Test	Luvizotto	-	-	68 MB	Oculus Quest, Virtual Reality (VR)	https://img.itch.zone/aW1nLzM3MDM3NTAucG5n/315x250%23c/sQzXYZ.png,https://img.itch.zone/aW1nLzM3MDM3NTAucG5n/347x500/BmVUNr.png	A vr base game where you can grab a ball and trow at bowling pins	-	1592577360	-	gear,head
https://nowsuiluj.itch.io/laser-arcade-vr	753537	Laser Arcade VR	nowsuiluj	-	Rhythm	57 MB	Arcade, Oculus Quest, Virtual Reality (VR)	https://img.itch.zone/aW1nLzQyNTk0ODMuanBn/315x250%23c/6QKr8l.jpg,https://img.itch.zone/aW1hZ2UvNzUzNTM3LzQyMDkzNDcuanBn/347x500/7a0ZwL.jpg,https://img.itch.zone/aW1hZ2UvNzUzNTM3LzQyMDkzNDguanBn/347x500/7PBXaX.jpg,https://img.itch.zone/aW1hZ2UvNzUzNTM3LzQyMDkzNTEuanBn/347x500/c1pc%2FQ.jpg	A VR rhythm-shooter game where you shoot targets to music.	-	1602775140	$2.99	-
https://sciencevr.itch.io/carrolls-riddles	595672	Carroll's Riddles	sciencevr	-	Puzzle	329 MB	alice, Fantasy, First-Person, Math, Oculus Quest, Oculus Rift, Unreal Engine, Virtual Reality (VR), wonderland	https://img.itch.zone/aW1nLzQ2Mzk4OTAuanBn/315x250%23c/vGTj3e.jpg,https://img.itch.zone/aW1hZ2UvNTk1NjcyLzQzODkyMTYuanBn/347x500/xQWxmI.jpg,https://img.itch.zone/aW1hZ2UvNTk1NjcyLzQzODkyMzkuanBn/347x500/HP%2BlGD.jpg,https://img.itch.zone/aW1hZ2UvNTk1NjcyLzQzODkyMzguanBn/347x500/LImjKF.jpg,https://img.itch.zone/aW1hZ2UvNTk1NjcyLzQxODc1NjYuanBn/347x500/FrY2NZ.jpg,https://img.itch.zone/aW1hZ2UvNTk1NjcyLzQxODc3NDcuanBn/347x500/7QHlB%2B.jpg,https://img.itch.zone/aW1hZ2UvNTk1NjcyLzQxODc3NDguanBn/347x500/pt8447.jpg	Play the Game of Logic and meet Alice in the Wonderland!	-	1606054920	$3.49	-
https://eeease.itch.io/food-flinger-vr	672950	Food Flinger VR	Eric Guadara	-	Action	56 MB	3D, Arcade, oculus, Oculus Quest, Oculus Rift, quest, Virtual Reality (VR)	https://img.itch.zone/aW1nLzM2NzcyMzMucG5n/315x250%23c/liAY8E.png,https://img.itch.zone/aW1hZ2UvNjcyOTUwLzM2NzkzMDQuZ2lm/347x500/aD1vdD.gif,https://img.itch.zone/aW1hZ2UvNjcyOTUwLzM2NzkzMDEuZ2lm/347x500/23c13m.gif,https://img.itch.zone/aW1hZ2UvNjcyOTUwLzM2NzkzMDMuZ2lm/347x500/XPWiDv.gif,https://img.itch.zone/aW1hZ2UvNjcyOTUwLzM2NzkzMDIuZ2lm/347x500/eDeQ73.gif,https://img.itch.zone/aW1hZ2UvNjcyOTUwLzM2NzkzMDUuZ2lm/347x500/i3%2FF5z.gif	Keep the hungry patrons happy.  Feed them food!	-	1592266080	$0.50	-
https://42tones.itch.io/synthvr	676564	SynthVR (alpha)	42tones	-	Simulation	69 MB	audio, Creative, modular, Music, Music Production, synthesizer, Synthwave, Virtual Reality (VR)	https://img.itch.zone/aW1nLzQxODkwMDgucG5n/315x250%23c/J3%2BPML.png,https://img.itch.zone/aW1hZ2UvNjc2NTY0LzQ1MTY5NTYuanBn/347x500/ujsQpf.jpg,https://img.itch.zone/aW1hZ2UvNjc2NTY0LzQ1MTY5NTcuanBn/347x500/pDDktU.jpg,https://img.itch.zone/aW1hZ2UvNjc2NTY0LzQ1MTY5NTkuanBn/347x500/GQggLd.jpg,https://img.itch.zone/aW1hZ2UvNjc2NTY0LzQ1MTY5NjAuanBn/347x500/NxWC00.jpg	A modular synthesizer environment for VR.	5.0,4	1606025760	-	gear,head
https://discovergod.itch.io/discover-god	671167	Discover God	Discover.God	-	Educational	75 MB	christian, digital-jesus, jesus-christ, ministry, religious, Virtual Reality (VR)	https://img.itch.zone/aW1nLzM2NTc5NTYucG5n/315x250%23c/w905%2Fd.png,https://img.itch.zone/aW1hZ2UvNjcxMTY3LzM2NzM0NzcuanBn/347x500/Elj5Z5.jpg	Experience the Bible like never before	-	1593941040	-	gear,head,hands
https://some-green-dude.itch.io/striker-ovr	668707	STRIKER (OVR)	Fabian Hernandez - Green Dev	-	Survival	45 MB	Arcade, Low-poly, Oculus Quest, Singleplayer	https://img.itch.zone/aW1nLzM2MzAxMDkucG5n/315x250%23c/Fn0ihv.png,https://img.itch.zone/aW1hZ2UvNjY4NzA3LzM2MzAxMjAucG5n/347x500/q0tcjt.png,https://img.itch.zone/aW1hZ2UvNjY4NzA3LzM2MzAxMjEucG5n/347x500/tfplFl.png,https://img.itch.zone/aW1hZ2UvNjY4NzA3LzM2MzAxMTgucG5n/347x500/WFc6hu.png,https://img.itch.zone/aW1hZ2UvNjY4NzA3LzM2MzAxMTkucG5n/347x500/lMgZUl.png,https://img.itch.zone/aW1hZ2UvNjY4NzA3LzM2MzAxMTcucG5n/347x500/Qz0EKH.png	-	-	1591839420	-	gear,head
https://stumpy-dog-studios.itch.io/fugitive-3d	669677	Fugitive 3D	Stumpy Dog Studios	-	Action	152 MB	3D, Multiplayer, Virtual Reality (VR)	https://img.itch.zone/aW1nLzM2NTk3NTQuanBn/315x250%23c/Sc0ySg.jpg,https://img.itch.zone/aW1hZ2UvNjY5Njc3LzM2NTIxODguanBn/347x500/ruM5OE.jpg,https://img.itch.zone/aW1hZ2UvNjY5Njc3LzM2NTIxODUuanBn/347x500/zq6VbQ.jpg,https://img.itch.zone/aW1hZ2UvNjY5Njc3LzM2NTIzMDMucG5n/347x500/jvi2GQ.png,https://img.itch.zone/aW1hZ2UvNjY5Njc3LzM2NTIxNzcuZ2lm/347x500/SLnGpj.gif	Multiplayer, objective based, Hide & Seek! Cross-play between Flat and VR!	5.0,1	1599410040	-	
https://duselkay.itch.io/fpvr-drone-flying-experimental	671460	FPVR - Drone Flying (Experimental)	Duselkay	-	Simulation	345 MB	drone, Flying, fpv, fpvr, Multiplayer, quadcopter, Virtual Reality (VR), Walking simulator	https://img.itch.zone/aW1nLzM2NjE4MzQuanBn/315x250%23c/DV%2BB8F.jpg,https://img.itch.zone/aW1hZ2UvNjcxNDYwLzM2NjE4MzYuanBn/347x500/9qKElm.jpg,https://img.itch.zone/aW1hZ2UvNjcxNDYwLzM2NjE4MzcuanBn/347x500/wesGTl.jpg,https://img.itch.zone/aW1hZ2UvNjcxNDYwLzM2NjE4MzkuanBn/347x500/ghOEQv.jpg	Be the pilot of a fpv drone and do stylish tricks or smoothly maneuver through obstacles.	-	1592119560	-	gear,head
https://zen-republic.itch.io/rodent-people-origins-demo	747073	Rodent People: Origins BETA	Zen Republic	-	Adventure	151 MB	Arcade, coop, Escape Game, Funny, Multiplayer, Virtual Reality (VR)	https://img.itch.zone/aW1nLzQxNjc1NjAucG5n/315x250%23c/WljZ4J.png,https://img.itch.zone/aW1hZ2UvNzQ3MDczLzQxNjc2NzkucG5n/347x500/BkxjID.png,https://img.itch.zone/aW1hZ2UvNzQ3MDczLzQxNjc2NzYucG5n/347x500/v9JCeF.png,https://img.itch.zone/aW1hZ2UvNzQ3MDczLzQxNjc2NzcucG5n/347x500/5iqfuL.png,https://img.itch.zone/aW1hZ2UvNzQ3MDczLzQxNjc2NzgucG5n/347x500/MY3Ny5.png	Gather a team and use your wits to escape out of a prison cell!	-	1606398660	-	gear,head
https://toddsdk.itch.io/quench-a-candle	667772	Quench A Candle	Gabriel Ramos @toddsdk	-	Action	87 MB	Arcade, hands, hand-tracking, Low-poly, Oculus Quest, pinch, Unreal Engine, viking, Virtual Reality (VR), xr	https://img.itch.zone/aW1nLzM2MjU1NjQucG5n/315x250%23c/5uVFB0.png,https://img.itch.zone/aW1hZ2UvNjY3NzcyLzM2MTgxMzcucG5n/347x500/tGJEYc.png,https://img.itch.zone/aW1hZ2UvNjY3NzcyLzM2MTgxNDgucG5n/347x500/Hpk7iJ.png,https://img.itch.zone/aW1hZ2UvNjY3NzcyLzM2MTg3MTEucG5n/347x500/yqCjqA.png,https://img.itch.zone/aW1hZ2UvNjY3NzcyLzM2MTg3MjAucG5n/347x500/9BbLhl.png,https://img.itch.zone/aW1hZ2UvNjY3NzcyLzM2MTg5MTAucG5n/347x500/TVNje%2B.png,https://img.itch.zone/aW1hZ2UvNjY3NzcyLzM2MTg5MjIucG5n/347x500/%2B572r3.png	Oculus Quest Game for Unreal Spring Jam 2020	-	1591750560	-	gear,head,hands
https://highpriestofshiloh.itch.io/asportsgame2k20	665698	ASportsGame2K20 VR	highpriestofshiloh	-	Sports	43 MB	Archery, basketball, Oculus Quest, Unity, Virtual Reality (VR)	https://img.itch.zone/aW1nLzM1OTc0MTQucG5n/315x250%23c/27BS%2Bo.png,https://img.itch.zone/aW1hZ2UvNjY1Njk4LzM1OTczMTIucG5n/347x500/dgLTkD.png,https://img.itch.zone/aW1hZ2UvNjY1Njk4LzM1OTczMTEucG5n/347x500/1HF57r.png,https://img.itch.zone/aW1hZ2UvNjY1Njk4LzM1OTczMDkucG5n/347x500/KUBE%2Bg.png,https://img.itch.zone/aW1hZ2UvNjY1Njk4LzM1OTczMTAucG5n/347x500/Tv4XHb.png	Now with 100% more sport!	-	1591843980	-	gear,head
https://together.itch.io/togethervrm-dlc	665835	TOGETHER VR for SideQuest DLC Pack	AURORA GAMES	nsfw	Simulation	20 MB	Anime, Cute, dlc, Erotic, First-Person, Oculus Quest, Unreal Engine, Virtual Reality (VR)	https://img.itch.zone/aW1nLzM1OTc4ODcuanBn/315x250%23c/HeBqj1.jpg,https://img.itch.zone/aW1hZ2UvNjY1ODM1LzM1OTc5MTguanBn/347x500/tBCzRl.jpg,https://img.itch.zone/aW1hZ2UvNjY1ODM1LzM1OTc5MjEuanBn/347x500/UADtCE.jpg,https://img.itch.zone/aW1hZ2UvNjY1ODM1LzM1OTc5MjAuanBn/347x500/N8Zmmn.jpg,https://img.itch.zone/aW1hZ2UvNjY1ODM1LzM1OTc5MTkuanBn/347x500/K4NVF5.jpg	-	-	1596487740	$0.90	-
https://bomding-technology.itch.io/moveitup-demo	659530	MoveItUp Demo	BOMDING TECHNOLOGY	-	Rhythm	724 MB	3D, Music, Oculus Quest	https://img.itch.zone/aW1nLzM1NDc2NDAucG5n/315x250%23c/AynoON.png,https://img.itch.zone/aW1nLzM1NDc2NDAucG5n/347x500/BZ7Z1s.png	-	-	1595478780	-	gear,head
https://lebersoftware.itch.io/fear-the-lights-out-demo	743337	Fear the Lights Out - DEMO	lebersoftware	-	Adventure	333 MB	Creepy, fear, Ghosts, Horror, lights-out, Monsters, oculus, quest, scary, Virtual Reality (VR)	https://img.itch.zone/aW1nLzQxNDI1MjEucG5n/315x250%23c/%2B6%2FXJq.png,https://img.itch.zone/aW1hZ2UvNzQzMzM3LzQxNDI1MjIucG5n/347x500/2Glcqg.png,https://img.itch.zone/aW1hZ2UvNzQzMzM3LzQxNDI1MjMucG5n/347x500/TvPjZQ.png,https://img.itch.zone/aW1hZ2UvNzQzMzM3LzQxNDI1MjUucG5n/347x500/52WUJC.png	-	-	1598887320	-	gear,head
https://piskafir.itch.io/sudokuvr	664892	SudokuVR	PisKafir	-	Action	31 MB	oculus, pistol, Shoot 'Em Up, sudoku, Virtual Reality (VR)	https://img.itch.zone/aW1nLzM1OTIxMjEucG5n/315x250%23c/SdJ0TI.png,https://img.itch.zone/aW1hZ2UvNjY0ODkyLzM1OTI4MTkuanBlZw==/347x500/P0LERH.jpeg,https://img.itch.zone/aW1hZ2UvNjY0ODkyLzM1OTI4MTcuanBlZw==/347x500/kukequ.jpeg,https://img.itch.zone/aW1hZ2UvNjY0ODkyLzM1OTI4MTguanBlZw==/347x500/Nu%2BssY.jpeg,https://img.itch.zone/aW1hZ2UvNjY0ODkyLzM1OTI4MjAuanBlZw==/347x500/8b2fJV.jpeg	Are you a real Gamer?	-	1591549380	-	gear,head
https://crankysomething.itch.io/atis-oqvr	636119	Adventure Thru Inner Space- Project: Snowflake - Quest Edition	crankysomething	-	Simulation	607 MB	dhi, disney, disneyland, inner-space, quest, Virtual Reality (VR)	https://img.itch.zone/aW1nLzM1OTkyOTcucG5n/315x250%23c/XkxW4d.png,https://img.itch.zone/aW1hZ2UvNjM2MTE5LzM1NzI0ODQucG5n/347x500/xAPlc%2F.png,https://img.itch.zone/aW1hZ2UvNjM2MTE5LzM1NzI0ODYucG5n/347x500/0Ls8Mr.png,https://img.itch.zone/aW1hZ2UvNjM2MTE5LzM1NzIwNTIucG5n/347x500/9fQXzq.png,https://img.itch.zone/aW1hZ2UvNjM2MTE5LzM1NzIwNTMucG5n/347x500/rmiJ8C.png,https://img.itch.zone/aW1hZ2UvNjM2MTE5LzM1NzIwNTQucG5n/347x500/6UJ45W.png,https://img.itch.zone/aW1hZ2UvNjM2MTE5LzM1NzIwNTYucG5n/347x500/ub2KHW.png,https://img.itch.zone/aW1hZ2UvNjM2MTE5LzM1NzIwNTUucG5n/347x500/B7kaM4.png,https://img.itch.zone/aW1hZ2UvNjM2MTE5LzM1NzIwNjAucG5n/347x500/r1B7Tr.png	Atommobiles approaching snowflake specimen. All phases stand by to verify resolving power	-	1591613160	-	gear,head
